record_num,data_source,source_page,phylum,class,order,family,genus,species,habitat,source,life hist,geo_location,lat,long,acclim_type,acclim_period,trait_category,trait,details,temp_1,temp_2,r1.1,r1.1_se,r1.1_N,r1.1_CV,r1.1_logCV,r1.2,r1.2_se,r1.2_N,r1.2_CV,r1.2_logCV,r2.1,r2.1_se,r2.1_N,r2.1_CV,r2.1_logCV,r2.2,r2.2_se,r2.2_N,r2.2_CV,r2.2_logCV,units,notes
p085_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,metabolic_enzyme,SDH,muscle,28,38,3.43,0.25,9,0.22,-1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85,0.28,9,0.22,-1.52,umol/mg/h,
p085_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,metabolic_enzyme,SDH,heart,28,38,3.82,0.26,9,0.2,-1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96,0.35,9,0.21,-1.55,umol/mg/h,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,rest_MR,MR,rest,18,38,5.96,0.33,9,0.16,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22,0.31,9,0.1,-2.28,ml/h,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,rest_MR,MR,rest,18,28,5.96,0.33,9,0.16,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57,0.23,9,0.09,-2.38,ml/h,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,rest_MR,MR,rest,28,38,7.57,0.23,9,0.09,-2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22,0.31,9,0.1,-2.28,ml/h,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,rest_MR,MR,rest,18,28,181.4,2.6,9,0.04,-3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,2.5,9,0.03,-3.64,ul/g/h,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,rest_MR,MR,rest,18,38,181.4,2.6,9,0.04,-3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.6,2.5,9,0.03,-3.46,,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,rest_MR,MR,rest,28,38,285,2.5,9,0.03,-3.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.6,2.5,9,0.03,-3.46,,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,other,Tissue MR,muscle,18,38,155.33,8.86,9,0.17,-1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.7,8.54,9,0.12,-2.12,ul/g/h,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,other,Tissue MR,heart,18,38,230.29,9.73,9,0.13,-2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.65,9.55,9,0.09,-2.4,ul/g/h,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,other,Tissue MR,muscle,18,28,155.33,8.86,9,0.17,-1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.29,8.36,9,0.13,-2.01,ul/g/h,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,other,Tissue MR,heart,18,28,230.29,9.73,9,0.13,-2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.92,9.53,9,0.1,-2.28,ul/g/h,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,other,Tissue MR,muscle,28,38,187.29,8.36,9,0.13,-2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.7,8.54,9,0.12,-2.12,ul/g/h,
p086_o,NA,NA,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Heterometrus,fulvipes,t,w,a,"Tirupati, India",13.660373,79.422333,1,21,other,Tissue MR,heart,28,38,278.92,9.53,9,0.1,-2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.65,9.55,9,0.09,-2.4,ul/g/h,
p087_o,NA,NA,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,f,w,a,"Kashwitna Lake, AL, USA",61.83908798,-150.0774214,1,63,metabolic_enzyme,G6PD,"muscle, red",8,20,1.8,0.08,3,0.08,-2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,0.15,3,0.05,-2.98,,
p087_o,NA,NA,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,f,w,a,"Kashwitna Lake, AL, USA",61.83908798,-150.0774214,1,63,metabolic_enzyme,G6PD,"muscle, white",8,20,0.5,0.1,3,0.35,-1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.08,3,0.21,-1.55,,
p087_o,NA,NA,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,f,w,a,"Kashwitna Lake, AL, USA",61.83908798,-150.0774214,1,63,metabolic_enzyme,G6PD,liver,8,20,48,8,3,0.29,-1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,10,3,0.17,-1.75,,
p087_o,NA,NA,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,f,w,a,"Kashwitna Lake, AL, USA",61.83908798,-150.0774214,1,63,antiox,SOD,"muscle, red",8,20,6.3,0.15,5,0.05,-2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0.1,5,0.05,-3.02,,
p087_o,NA,NA,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,f,w,a,"Kashwitna Lake, AL, USA",61.83908798,-150.0774214,1,63,antiox,SOD,"muscle, white",8,20,1.95,0.1,5,0.11,-2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.08,5,0.09,-2.36,,
p087_o,NA,NA,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,aculeatus,f,w,a,"Kashwitna Lake, AL, USA",61.83908798,-150.0774214,1,63,antiox,SOD,liver,8,20,4.7,0.1,5,0.05,-3.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,0.15,5,0.07,-2.72,,
p088_o,NA,NA,Chordata,Reptilia,Squamata,Lacertidae,Xantusia,vigilis,t,w,a,"Victorville, California",34.536111,-117.28833,1,50,sprint,Sprint speed,20,30,70,1,26,0.07,-2.62,67,1,26,0.08,-2.58,102,1,26,0.05,-3,110,1,26,0.05,-3.07,cm/s,,
p089_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,f,c,a,Vancouver,NA,NA,1,21,cardiac,Cardiac Output,max. perform,8,18,49.73,1.04,14,0.08,-2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.87,1.57,14,0.09,-2.37,ml/min,
p089_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,f,c,a,Vancouver,NA,NA,1,21,cardiac,Heart rate,max. perform,8,18,51.9,1.4,14,0.1,-2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8,1,14,0.05,-3.05,bpm,in situ prep
p089_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,f,c,a,Vancouver,NA,NA,1,21,endurance,Swim,sustain,8,18,69.2,2.7,9,0.12,-2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.2,2.4,9,0.07,-2.59,cm/s,
p089_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,f,c,a,Vancouver,NA,NA,1,21,endurance,Swim,sustain,8,18,2.04,0.1,9,0.15,-1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,0.08,9,0.09,-2.44,BL/s,
p090_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,f,c,j,"Thamesford, Ontario, Canada",43.15,80.95,1,42,rest_MR,MR,rest,5,15,3.5,0.4,4,0.23,-1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.2,7,0.12,-2.14,,
p090_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,f,c,j,"Thamesford, Ontario, Canada",43.15,80.95,1,42,max_MR,MR,max,5,15,5.7,0.4,8,0.2,-1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,0.4,9,0.14,-1.93,,
p090_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,f,c,j,"Thamesford, Ontario, Canada",43.15,80.95,1,42,endurance,swim,sustained,5,15,2,0.1,7,0.13,-2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.2,7,0.18,-1.74,,
p091_o,NA,NA,Chordata,Actinopterygii,Perciformes,Zoarcidae,Zoarces,americanus,m,w,j,"Logy Bay, Newfoundland, Canada",47.65144,-52.695086,1,28,metabolic_enzyme,CS,whole body,3,11,0.49,0.08,7,0.43,-0.84,0.76,0.2,7,0.7,-0.36,0.57,0.05,7,0.23,-1.46,0.9,0.17,7,0.5,-0.69,,
p091_o,NA,NA,Chordata,Actinopterygii,Perciformes,Zoarcidae,Zoarces,americanus,m,w,j,"Logy Bay, Newfoundland, Canada",47.65144,-52.695086,1,28,rest_MR,MR,rest,3,11,2.38,0.39,9,0.49,-0.71,7.5,0.63,9,0.25,-1.39,4.38,0.63,9,0.43,-0.85,9.42,1.2,9,0.38,-0.96,,
p092_o,NA,NA,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,salmoides,f,c,a,Colorado hatchery,NA,NA,2,NA,endurance,Ucrit,,5,20,20,0.3,42,0.1,-2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7,0.4,41,0.07,-2.63,cm/s,
p093_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,mykiss,f,c,j,"Ile d'Orleans, Quebec, Canada",46.56,70.58,1,56,metabolic_enzyme,COX,mitochondrial solution,5,15,1.9,0.2,8,0.3,-1.21,3.15,0.3,8,0.27,-1.31,1.2,0.2,7,0.44,-0.82,1.95,0.5,7,0.68,-0.39,,
p094_o,NA,NA,Arthropoda,Insecta,Orthoptera,Gryllidae,Acheta,domesticus,t,c,a,"Durban , South Africa",29.9,31.05,1,8,sprint,jump,max,25,33,138,15.38,12,0.39,-0.95,115,15.38,12,0.46,-0.77,100,13.64,12,0.47,-0.75,106,13.64,12,0.45,-0.81,mm,
p094_o,NA,NA,Arthropoda,Insecta,Orthoptera,Gryllidae,Acheta,domesticus,t,c,a,"Durban , South Africa",29.9,31.05,1,8,rest_MR,MR,rest,25,33,11.47,NA,7,NA,NA,9.77,NA,7,NA,NA,8.31,NA,7,NA,NA,15.48,NA,7,NA,NA,umol CO2/h,
p094_o,NA,NA,Arthropoda,Insecta,Orthoptera,Gryllidae,Acheta,domesticus,t,c,a,"Durban , South Africa",29.9,31.05,1,8,sprint,run,sprint,25,33,21,2.67,12,0.44,-0.82,27,2.67,12,0.34,-1.07,20,2.99,12,0.52,-0.66,29,2.99,12,0.36,-1.03,mm/s,
p095_o,NA,NA,Chordata,Actinopterygii,Perciformes,Zoarcidae,Zoarces,viviparous,m,w,a,"Helgoland, Germany",54.15,7.9,1,300,metabolic_enzyme,CS,liver,5,10,0.7,0.2,5,0.64,-0.45,0.9,0.2,5,0.5,-0.7,0.75,0.2,5,0.6,-0.52,0.8,0.2,5,0.56,-0.58,,
p095_o,NA,NA,Chordata,Actinopterygii,Perciformes,Zoarcidae,Zoarces,viviparous,m,w,a,"Helgoland, Germany",54.15,7.9,1,300,metabolic_enzyme,IDH,liver,5,10,0.05,0.01,4,0.44,-0.81,0.09,0.03,4,0.67,-0.41,0.04,0.01,5,0.56,-0.58,0.06,0.01,5,0.37,-0.99,IDH = isocitrate dehydrogenase,
p096_o,NA,NA,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,modiolus,m,w,a,"Star Is, Isles of Shoal, NH, USA",42.95,-70.6,2,NA,metabolic_enzyme,COX,"muscle, adductor",5,15,18,1.58,10,0.28,-1.28,25,0.95,10,0.12,-2.12,7,0.95,10,0.43,-0.85,11,0.9,10,0.26,-1.35,/mg protein,
p096_o,NA,NA,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,modiolus,m,w,a,"Star Is, Isles of Shoal, NH, USA",42.95,-70.6,2,NA,metabolic_enzyme,CPT,"muscle, adductor",5,15,17,1.9,10,0.35,-1.04,25,1.58,10,0.2,-1.61,4,0.63,10,0.5,-0.69,11,0.95,10,0.27,-1.3,/mg protein,
p096_o,NA,NA,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,modiolus,m,w,a,"Star Is, Isles of Shoal, NH, USA",42.95,-70.6,2,NA,metabolic_enzyme,CS,"muscle, adductor",5,15,22.5,3.48,10,0.49,-0.71,33,3.17,10,0.3,-1.19,15,1.58,10,0.33,-1.1,21.5,2.53,10,0.37,-0.99,/mg protein,
p096_o,NA,NA,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,modiolus,m,w,a,"Star Is, Isles of Shoal, NH, USA",42.95,-70.6,2,NA,metabolic_enzyme,HK,"muscle, adductor",5,15,20,2.53,10,0.4,-0.92,38,2.5,10,0.21,-1.57,8,1.27,10,0.5,-0.69,20,1.9,10,0.3,-1.2,/mg protein,
p096_o,NA,NA,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,modiolus,m,w,a,"Star Is, Isles of Shoal, NH, USA",42.95,-70.6,2,NA,metabolic_enzyme,HOAD,"muscle, adductor",5,15,29,3.16,10,0.35,-1.06,36,2.53,10,0.22,-1.5,10,0.95,10,0.3,-1.2,21,3.16,10,0.48,-0.74,/mg protein,
p096_o,NA,NA,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,modiolus,m,w,a,"Star Is, Isles of Shoal, NH, USA",42.95,-70.6,2,NA,metabolic_enzyme,PFK,"muscle, adductor",5,15,30,2.22,10,0.23,-1.45,40,2.2,10,0.17,-1.75,12.5,1.11,10,0.28,-1.27,25,2.22,10,0.28,-1.27,/mg protein,
p096_o,NA,NA,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,modiolus,m,w,a,"Star Is, Isles of Shoal, NH, USA",42.95,-70.6,2,NA,metabolic_enzyme,PK,"muscle, adductor",5,15,51,2.85,10,0.18,-1.73,66,2.8,10,0.13,-2.01,24,0.95,10,0.13,-2.08,44,2.22,10,0.16,-1.84,/mg protein,
p096_o,NA,NA,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,modiolus,m,w,a,"Star Is, Isles of Shoal, NH, USA",42.95,-70.6,2,NA,antiox,SOD,"muscle, adductor",5,15,1.8,0.38,10,0.67,-0.4,1.4,0.16,10,0.36,-1.03,1.1,0.38,10,1.09,0.09,3.5,0.63,10,0.57,-0.56,/mg protein,
p097_o,NA,NA,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Macrobiotus,harmsworthi,t,w,a,"Qinling Mountains, China",33.95,107.6,1,14,endurance,run,sustained,10,25,3.3,0.35,25,0.53,-0.63,2.65,0.3,25,0.57,-0.57,2,0.35,25,0.88,-0.13,4.8,0.6,25,0.63,-0.47,mm/min,
p098_o,NA,NA,Chordata,Reptilia,Testudines,Emydidae,Trachemys,scripta,f,w,j,"Sequoyah National Wilfile Refuge, OH, USA",35.43014,-94.983963,1,186,rest_MR,MR,rest,25,30,2.54,0.68,11,0.88,-0.13,3.42,0.67,11,0.65,-0.44,0.98,0.39,14,1.51,0.41,1.48,0.4,14,1.01,0.01,,
p099_o,NA,NA,Chordata,Amphibia,Anura,Bufonidae,Bufo,woodhousii,f,w,a,"Imperial County, California",33.005554,-115.469902,1,42,sprint,Mean velocity,jumping,20,30,0.74,0.02,16,0.11,-2.22,0.77,0.01,10,0.03,-3.42,0.68,0.01,16,0.03,-3.53,0.81,0.01,10,0.04,-3.24,m/s,
p100_o,NA,NA,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,americanus,m,w,j,"Conception Bay, Newfoundland",47.75,-53,1,21,metabolic_enzyme,PFK,muscle,0,15,0.08,0.01,6,0.16,-1.81,0.14,1,6,18.14,2.9,0.03,0.01,6,0.49,-0.71,0.08,1,6,30.62,3.42,umole/min/mg,
p101_o,NA,NA,Arthropoda,Malacaostraca,Decapoda,Parastacidae,Euastacus,sulcatus,f,w,a,"Cave Creek, QLD, Australia",-28.221317,153.240501,1,28,sprint,bite force,chelae,10,20,50,3,16,0.24,-1.43,58,4,16,0.28,-1.29,48,4,15,0.32,-1.13,58,5,15,0.33,-1.1,N,
p102_o,NA,NA,Chordata,Actinopterygii,Perciformes,Zoarcidae,Zoarces,viviparous,m,w,a,"Kieler Bight, Germany",54.5,10.4,1,56,metabolic_enzyme,COX,liver,3.5,13.5,3.09,0.33,5,0.24,-1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49,0.2,5,0.13,-2.05,,
p102_o,NA,NA,Chordata,Actinopterygii,Perciformes,Zoarcidae,Zoarces,viviparous,m,w,a,"Helgoland, Germany",54.15,7.9,1,28,metabolic_enzyme,COX,liver,3.5,10,6.25,0.85,5,0.3,-1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35,0.27,5,0.11,-2.18,,
p102_o,NA,NA,Chordata,Actinopterygii,Perciformes,Zoarcidae,Zoarces,viviparous,m,w,a,"Kieler Bight, Germany",54.5,10.4,1,56,metabolic_enzyme,CS,liver,3.5,13.5,1.05,0.21,5,0.45,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.13,5,0.36,-1.01,,
p102_o,NA,NA,Chordata,Actinopterygii,Perciformes,Zoarcidae,Zoarces,viviparous,m,w,a,"Helgoland, Germany",54.15,7.9,1,28,metabolic_enzyme,CS,liver,3.5,10,1.23,0.1,5,0.18,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.07,5,0.24,-1.44,,
p103_o,NA,NA,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,morhua,m,w,a,"Helgoland, Germany",54.15,7.9,1,365,rest_MR,MR,rest,4,10,1.59,0.31,6,0.48,-0.73,3.22,0.31,6,0.24,-1.44,0.91,0.19,6,0.51,-0.68,1.88,0.34,6,0.45,-0.8,,
p103_o,NA,NA,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,morhua,m,w,a,"Helgoland, Germany",54.15,7.9,1,365,max_MR,MR,max,4,10,6.25,0.69,6,0.27,-1.31,7.6,0.78,6,0.25,-1.38,5.31,0.69,6,0.32,-1.15,8.13,0.78,6,0.24,-1.45,,
p103_o,NA,NA,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,morhua,m,w,a,"Tromso, Norway",69.649419,18.968234,1,365,rest_MR,MR,rest,4,10,1.16,0.16,6,0.33,-1.11,2.53,0.22,6,0.21,-1.55,1.16,0.16,6,0.33,-1.11,2,0.28,6,0.34,-1.07,,
p103_o,NA,NA,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,morhua,m,w,a,"Tromso, Norway",69.649419,18.968234,1,365,max_MR,MR,max,4,10,5,0.31,6,0.15,-1.88,7.41,1.09,6,0.36,-1.02,7.19,0.31,6,0.11,-2.24,8.6,0.56,6,0.16,-1.83,,
p103_o,NA,NA,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,morhua,m,w,a,"Helgoland, Germany",54.15,7.9,1,365,endurance,swim,sustained,4,10,0.7,0.05,6,0.17,-1.74,0.76,0.03,6,0.1,-2.34,0.76,0.02,6,0.06,-2.74,0.9,0.05,6,0.14,-1.99,,
p103_o,NA,NA,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,morhua,m,w,a,"Tromso, Norway",69.649419,18.968234,1,365,endurance,swim,sustained,4,10,0.72,0.01,6,0.03,-3.38,0.77,0.04,6,0.11,-2.2,0.72,0.01,6,0.03,-3.38,0.8,0.05,6,0.15,-1.88,,
p104_o,NA,NA,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,clarki,f,c,a,"Abbotsford, BC, Canada",49.05,122.3,1,21,endurance,swim,sustained,7,14,2.96,0.69,3,0.4,-0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81,0.22,4,0.09,-2.39,,
p105,table,114,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,carpio,f,c,j,"Bishan, Chongqing, China",29.5689,106.2536,1,21,max_MR,active metabolic rate,NA,15,25,3.12,0.13,30,0.23,-1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16,0.18,30,0.16,-1.83,mg/h,
p105,table,114,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,carpio,f,c,j,"Bishan, Chongqing, China",29.5689,106.2536,1,21,endurance,critical swimming speed,NA,15,25,40.26,0.5,30,0.07,-2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.5,0.77,30,0.07,-2.6,cm/s,this study tries to get repeatability of these traits so we have 2 measurement each but I took only the first measurment
p105,table,114,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,carpio,f,c,j,"Bishan, Chongqing, China",29.5689,106.2536,1,21,rest_MR,resting metabolic rate,NA,15,25,0.71,0.03,30,0.23,-1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.04,30,0.18,-1.74,mg/h,
p105_o,NA,NA,Arthropoda,Malacaostraca,Decapoda,Palaemonidae,Macrobrachium,rosenbergii,m,c,a,"Mumbai, India",18.95,72.8,1,30,rest_MR,MR,rest,25,30,0.07,0,6,0.13,-2.06,0.1,0,6,0.11,-2.22,NA,NA,NA,NA,NA,0.09,0,6,0.11,-2.23,,
p106,fig,29,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Spinibarbus,sinensis,f,c,j,"Bishan, Chongqing, China",29.5689,106.2536,1,21,max_MR,active metabolic rate,NA,15,25,541.76,19.2,8,0.1,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.91,37.73,8,0.11,-2.22,mg/h,
p106,fig,28,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Spinibarbus,sinensis,f,c,j,"Bishan, Chongqing, China",29.5689,106.2536,1,21,endurance,critical swimming speed,NA,15,25,35.5,0.83,8,0.07,-2.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.21,1.04,8,0.06,-2.84,cm/s,
p106,fig,28,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Spinibarbus,sinensis,f,c,j,"Bishan, Chongqing, China",29.5689,106.2536,1,21,other,optimal swimming speed,NA,15,25,26.89,2.27,8,0.24,-1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,2.19,8,0.15,-1.9,cm/s,derived varaible?
p106,fig,29,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Spinibarbus,sinensis,f,c,j,"Bishan, Chongqing, China",29.5689,106.2536,1,21,rest_MR,resting metabolic rate,NA,15,25,127.22,9.01,8,0.2,-1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.42,13.78,8,0.16,-1.84,mg/h,
p106_o,NA,NA,Chordata,Amphibia,Anura,Myobatrachidae,Limnodynastes,peronii,f,w,j,Sydney,-34.003477,151.105717,1,90,rest_MR,MR,rest,15,25,0.08,0,30,0.22,-1.52,0.22,0.01,30,0.3,-1.2,0.07,0,30,0.23,-1.45,0.18,0.01,30,0.42,-0.88,ml/g/h,
p107_o,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,guttolineata,f,w,a,"Shelby Co, Alabama, USA","33.25	",-86.65,1,17,sprint,run,sprint,8,18,4.7,1,22,1,0,6.3,1,22,0.74,-0.3,4.65,1.2,22,1.21,0.19,7,2.1,22,1.41,0.34,,
p107_o,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,guttolineata,f,w,a,"Shelby Co, Alabama, USA","33.25	",-86.65,1,17,sprint,swim,sprint,8,18,5.1,0.9,22,0.83,-0.19,7.25,1,22,0.65,-0.44,4.4,0.7,22,0.75,-0.29,6.8,1.3,22,0.9,-0.11,,
p108,fig,36,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Parabramis,pekinensis,f,c,j,"Hechuan, Chongqing City, China",29.9969,106.2617,1,30,max_MR,active metabolic rate,NA,15,25,617.31,48.03,30,0.43,-0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834.87,29.19,30,0.19,-1.65,mg/kg/h,
p108,fig,36,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Parabramis,pekinensis,f,c,j,"Hechuan, Chongqing City, China",29.9969,106.2617,1,30,endurance,critical swimming speed,NA,15,25,70.38,2.29,30,0.18,-1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.72,2.3,30,0.16,-1.84,cm/s,sample size - the best guess
p108,fig,37,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Parabramis,pekinensis,f,c,j,"Hechuan, Chongqing City, China",29.9969,106.2617,1,30,sprint,maximum linear acceleration,NA,15,25,0.11,0.01,30,0.5,-0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.03,30,0.91,-0.09,m/s2,max liner velocity and acceleration - the same thing???
p108,fig,37,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Parabramis,pekinensis,f,c,j,"Hechuan, Chongqing City, China",29.9969,106.2617,1,30,sprint,maximum linear velocity,NA,15,25,0.86,0.13,30,0.86,-0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,0.18,30,0.87,-0.14,m/s,
p108_o,NA,NA,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,multiplicata,f,w,a,"Fayetteville, Arkansas",36.10314405,-94.33398738,1,14,rest_MR,MR,rest,5,10,41.3,3.1,15,0.29,-1.24,111.3,8.6,15,0.3,-1.21,68,2.2,15,0.13,-2.08,107.3,6.8,15,0.25,-1.4,ul/g/h,
