"paper","habitat","source","life.hist","lat","long","acclim_type","acclim_period","trait_category","trait","temp_1","temp_2","r1.1","r1.1_N","r1.2","r1.2_N","r2.1","r2.1_N","r2.2","r2.2_N","units","species_full","r1.1_sd","r1.2_sd","r2.1_sd","r2.2_sd","lnRR_Q10","V_lnRR_Q10","lnVR_Q10","V_lnVR_Q10","lnCVR_Q10","V_lnCVR_Q10","type"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"endurance","Ucrit",18,28,7.36,8,12.27,8,7.8,8,12.31,8,"BL/second","Gambusia holbrooki",1.24450793488832,2.85671139599365,1.92333044482741,3.36582827844797,0.511097325982035,0.0103496517703734,0.830930882922998,0.142857142857143,0.319833556940963,0.153206794627516,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"endurance","Ucrit",18,28,6.19,6,8.23,8,6.65,5,14.06,6,"BL/second","Gambusia holbrooki",0.955300999685439,2.91327993848858,0.804984471899924,2.22903566593269,0.284850927992474,0.0196326045927967,1.11500837832588,0.171428571428571,0.830157450333406,0.191061176021368,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"endurance","Ucrit",18,28,11.31,7,11.44,8,10.47,8,12.49,8,"BL/second","Gambusia holbrooki",1.03184301131519,2.17788888605457,1.7819090885901,1.58391918985787,0.0114286958236226,0.00571938608587973,0.747009472036299,0.154761904761905,0.735580776212676,0.160481290847785,"acute"
"p67","f","w","j",-34.10194444,151.1008333,2,28,"endurance","Ucrit",18,28,9.08,8,11.66,8,10.23,8,12.19,8,"BL/second","Gambusia holbrooki",1.4142135623731,1.24450793488832,2.06475180106472,1.27279220613579,0.250089988309144,0.00445626739296299,-0.127833371509885,0.142857142857143,-0.377923359819029,0.147313410250106,"acute"
"p69","m","w","a",-36.304872,174.798101,1,28,"mito_leak","mtDNA Leak (pmol O2 / s/ mg)",18,24,0.22,4,0.56,4,0.09,4,0.28,4,"pmol O2 /s/mg","Forsterygion lapillum",0.04,0.06,0.04,0.14,1.55718206229472,0.0309287799141695,0.675775180180274,0.925925925925926,-0.881406882114449,0.956854705840096,"acute"
"p69","m","w","a",-36.304872,174.798101,1,28,"mito_oxidation","OXPCI",18,24,1.84,4,2.54,4,1.43,4,1.97,4,"pmol O2 /s/mg","Forsterygion lapillum",0.2,0.56,0.22,0.18,0.537330849015918,0.0419603069567408,1.7160323619686,0.925925925925926,1.17870151295268,0.967886232882667,"acute"
"p69","m","w","a",-36.304872,174.798101,1,28,"mito_oxidation","OXPCI/CII",18,24,2.51,4,3.67,4,1.85,4,2.67,4,"pmol O2 /s/mg","Forsterygion lapillum",0.42,0.96,0.26,0.28,0.633181514871311,0.0669610080092555,1.37779762197411,0.925925925925926,0.744616107102802,0.992886933935181,"acute"
"p69","m","w","a",-36.304872,174.798101,1,28,"mito_leak","OXPGLeak",18,24,1.33,4,1.59,4,0.97,4,1.27,4,"pmol O2 /s/mg","Forsterygion lapillum",0.22,0.82,0.18,0.16,0.297591789997463,0.203702867256413,2.1927946565099,0.925925925925926,1.89520286651243,1.12962879318234,"acute"
"p82","f","c","a",24.867,152.351,2,21,"cardiac","active heart rate (bpm)",18,28,252.26,8,394.19,8,244.52,8,368.39,8,"","Danio rerio",23.2213866941662,49.0449263430989,20.6475180106472,25.7952553776853,0.446372724904217,0.00299425497706529,0.747663047888059,0.142857142857143,0.301290322983842,0.145851397834208,"acute"
"p82","f","c","a",24.867,152.351,2,21,"cardiac","resting heart rate (bpm)",18,28,134.29,8,200.57,8,164,8,189.14,8,"","Danio rerio",25.1447171389936,34.2805367519238,34.2805367519238,41.1536146650571,0.401161672404872,0.00803395866724409,0.309929931115355,0.142857142857143,-0.0912317412895166,0.150891101524387,"acute"
"p82","f","c","a",24.867,152.351,2,21,"ATPase","SERCA activity",18,28,3.67,9,7.63,9,0.77,9,3.59,9,"","Danio rerio",1.68,2.91,2.97,3.66,0.731896183229887,0.0394452409639147,0.549359287768234,0.125,-0.182536895461653,0.164445240963915,"acute"
"p82","f","c","a",24.867,152.351,2,21,"ATPase","SERCA activity",18,28,2.55,9,3.83,9,2.71,9,3.35,9,"","Danio rerio",1.53,2.16,2.22,2.88,0.40677144402222,0.0753400732161239,0.34484048629173,0.125,-0.0619309577304904,0.200340073216124,"acute"
"p82","f","c","a",24.867,152.351,2,21,"sprint","swim speed",18,28,8.4,13,9.28,13,6.22,13,8.88,13,"critical swim speed (body lengths per s)","Danio rerio",0.757165767847438,1.11772089539384,1.83883115048663,0.757165767847438,0.0996298409488411,0.00174090554399524,0.389464766761723,0.0833333333333333,0.289834925812882,0.0850742388773286,"acute"
"p84","t","w","j",32.8905,115.8145,1,28,"sprint","Absolute speed (cm/s)",16,24,12.68,8,16.59,8,17.21,8,20.49,8,"cm/s","Cynops orientalis",5.74170706323477,8.82469262920811,3.08298556597335,2.20617315730203,0.335967693991592,0.0953105851591206,0.537246510959619,0.223214285714286,0.201278816968027,0.318524870873406,"acute"
"p84","t","w","a",32.8905,115.8145,1,28,"sprint","Absolute speed (cm/s)",16,24,18.93,12,26.11,12,26.26,12,31.73,12,"","Cynops orientalis",7.58638253715168,10.2883817969591,9.17986928011505,15.138124058152,0.401963021862257,0.0411296666846269,0.380825511232749,0.142045454545455,-0.0211375106295089,0.183175121230081,"acute"
"p89","f","w","a",60.2385,21.9606,1,28,"other","CL Peak Emission",5,16,1.09,13,1.16,13,1.31,17,1.59,17,"","Perca fluviatilis",0.10816653826392,0.216333076527839,0.24738633753706,0.577234787586473,0.0565839171611098,0.00283710614764346,0.630133800509041,0.0688705234159779,0.573549883347931,0.0717076295636214,"acute"
"p91","t","w","a",28.3953,153.0701,1,112,"sprint","locomoter speed",12,24,0.26,30,0.84,30,0.35,30,2.28,30,"body lengths per s","Rhinella marina",0.383405790253616,1.20498962651137,0.383405790253616,0.876356092008266,0.977266884018193,0.0979717440340151,0.954276920252502,0.0239463601532567,-0.0229899637656908,0.121918104187272,"acute"
"p91","t","w","a",28.3953,153.0701,1,112,"sprint","locomoter speed",12,24,0.12,40,1.3,40,0.41,40,1.99,40,"body lengths per s","Rhinella marina",0.25298221281347,0.948683298050514,0.379473319220206,0.695701085237044,1.98552316722299,0.086406055957338,1.10146319998527,0.0178062678062678,-0.884059967237719,0.104212323763606,"acute"
"p93","m","w","a",54.1803,7.8889,1,42,"ATPase","Na+/K+ ATPase activity",4,10,20.78,6,71.01,6,20.86,6,71.65,6,"umol h-1 g fwt-1","Gadus morhua",6.71160189522591,18.4691526605852,2.52297443506667,7.54442840777219,2.04804954420487,0.0796141122582865,1.68710710269981,0.555555555555556,-0.360942441505058,0.635169667813842,"acute"
"p93","m","c","a",60.3913,5.3221,1,42,"ATPase","Na+/K+ ATPase activity",4,10,20.22,6,85.69,6,17.7,6,67.43,6,"umol h-1 g fwt-1","Gadus morhua",6.49114781837542,21.6289944287755,6.68710699779808,23.2211627615845,2.40677319848117,0.0772076197167082,2.00599229102956,0.555555555555556,-0.400780907451607,0.632763175272264,"acute"
"p93","m","w","a",54.1803,7.8889,1,42,"ATPase","Na+/K+ ATPase activity",4,10,23.05,8,54.66,8,11.79,8,23.05,8,"umol h-1 g fwt-1","Merlanguis merlangus",9.05096679918781,15.4714963723617,3.42239682094289,9.05096679918781,1.43911068509544,0.0813556409437521,0.893546344380348,0.396825396825397,-0.545564340715093,0.478181037769149,"acute"
"p95","f","w","a",27.6648,81.5158,1,14,"sprint","burst speed",6,28,9.6,18,31.5,18,7.14,21,39.7,21,"cm/s","Notophthalmus viridescens",1.95161471607487,10.6490281246694,3.02449995867085,6.04899991734171,0.540102021526271,0.00178622191626115,0.771277973928495,0.0121536217792902,0.231175952402224,0.0139398436955514,"acute"
"p95","f","w","a",45.2538,69.4455,1,14,"sprint","burst speed",6,28,14.29,20,27.39,20,8.73,19,36.39,20,"cm/s","Notophthalmus viridescens",2.95160973029972,7.11069616844933,2.31021644007656,5.90321946059945,0.295735450606005,0.00113698490068899,0.399658845542639,0.0108742931709439,0.103923394936634,0.0120112780716329,"acute"
"p001_o","f","w","a",43,4,1,35,"other","swim",18,30,0.81,10,1.23,10,1.04,10,1.7,10,"","Gambusia holbrooki",0.0632455532033676,0.0632455532033676,0.0632455532033676,0.126491106406735,0.409506281590741,0.000641288682777903,0.577622650466621,0.0771604938271605,0.16811636887588,0.0778017825099384,"acute"
"p002_o","f","c","j",62.75,29.8,1,28,"cardiac","heart rate",4,17,32,15,75,15,25,15,88,15,"in beats/min","Oncorhynchus mykiss",3.87298334620742,15.4919333848297,3.87298334620742,7.74596669241483,0.96804691508462,0.00125238397965671,0.533190138892266,0.0422654268808115,-0.434856776192354,0.0435178108604682,"acute"
"p002_o","f","c","a",62.6,29.75,1,28,"ATPase","myofibrillar ATPase",4,17,0.05,6,0.16,6,0.05,6,0.23,6,"in umol/mg protein x min","Oncorhynchus mykiss",0.0244948974278318,0.0734846922834953,0.0244948974278318,0.0489897948556636,1.17388946422696,0.0281428619366674,0.533190138892266,0.118343195266272,-0.640699325334695,0.14648605720294,"acute"
"p004_o","f","w","a",41.8,83.4,1,14,"rest_MR","MR",5,25,0.14,12,0.83,12,0.06,12,0.82,12,"","Dreissena polymorpha",0.0692820323027551,0.207846096908265,0.103923048454133,0.27712812921102,1.3074798890181,0.0648795359904818,0.490414626505863,0.0227272727272727,-0.817065262512236,0.0876068087177546,"acute"
"p007_o","m","w","a",44.413889,-68.586667,1,14,"rest_MR","MR",10,20,0.2,8,0.4,8,0.16,8,0.35,8,"ml/g/h","Mya arenaria",0.14142135623731,0.113137084989848,0.14142135623731,0.113137084989848,0.782759339249632,0.110717474489796,-0.22314355131421,0.142857142857143,-1.00590289056384,0.253574617346939,"acute"
"p007_o","m","w","a",44.413889,-68.586667,1,14,"rest_MR","MR",10,20,0.12,8,0.45,8,0.11,8,0.2,8,"ml/g/h","Mya arenaria",0.0848528137423857,0.197989898732233,0.0848528137423857,0.0565685424949238,0.597837000755621,0.0843801652892562,-0.405465108108164,0.142857142857143,-1.00330210886378,0.227237308146399,"acute"
"p007_o","m","w","a",44.413889,-68.586667,1,14,"rest_MR","MR",10,20,0.35,8,0.4,8,0.11,8,0.25,8,"ml/g/h","Mya arenaria",0.113137084989848,0.0848528137423857,0.14142135623731,0.0848528137423857,0.82098055206983,0.221011570247934,-0.510825623765991,0.142857142857143,-1.33180617583582,0.363868713105077,"acute"
"p007_o","m","w","a",44.413889,-68.586667,1,14,"rest_MR","MR",10,20,0.4,8,0.3,8,0.2,8,0.22,8,"ml/g/h","Mya arenaria",0.169705627484771,0.169705627484771,0.14142135623731,0.14142135623731,0.0953101798043247,0.114152892561984,0,0.142857142857143,-0.0953101798043246,0.257010035419126,"acute"
"p012_o","t","w","a",32.21,24.91,1,16,"cardiac","HR",6,20,9,6,20,6,12.5,6,20,6,"bpm","Helix aspersa",2.44948974278318,4.89897948556636,4.89897948556636,4.89897948556636,0.335716878032668,0.0181632653061224,0,0.102040816326531,-0.335716878032668,0.120204081632653,"acute"
"p012_o","t","w","a",40.8,22.05,1,16,"cardiac","HR",6,20,6,6,18,6,9,6,25,6,"bpm","Helix lucorum",2.44948974278318,4.89897948556636,4.89897948556636,4.89897948556636,0.729750891094272,0.0284605694129504,0,0.102040816326531,-0.729750891094272,0.130501385739481,"acute"
"p013_o","m","w","a",56.3404,-2.7955,1,50,"ATPase","ATPase",5,15,0.16,6,0.48,6,0.13,6,0.44,6,"umol pi mg-1 min-1","Myoxocephalus scorpius",0.0244948974278318,0.146969384566991,0.0244948974278318,0.146969384566991,1.21924027645672,0.0245122010856276,1.79175946922805,0.2,0.572519192771331,0.224512201085628,"acute"
"p013_o","m","w","a",56.3404,-2.7955,1,50,"muscle","tension",5,15,97,10,147,10,110,10,108,10,"kN m-2","Myoxocephalus scorpius",47.4341649025257,47.4341649025257,37.9473319220206,31.6227766016838,-0.0183491386681965,0.0204742146492988,-0.182321556793955,0.111111111111111,-0.163972418125758,0.13158532576041,"acute"
"p013_o","m","w","a",56.3404,-2.7955,1,50,"muscle","velocity",5,15,3.5,10,4.1,10,2.8,10,6.2,10,"L s-1","Myoxocephalus scorpius",2.5298221281347,0.632455532033676,3.16227766016838,2.5298221281347,0.794929874869888,0.144200344029391,-0.22314355131421,0.111111111111111,-1.0180734261841,0.255311455140502,"acute"
"p014_o","f","w","a",22,47.4,1,28,"rest_MR","MR",15,25,1.72,10,5.94,10,0.63,10,3.44,10,"","Prochilodus scrofa",1.20166551086398,2.46657657493134,0.790569415042095,0.790569415042095,1.69750693098187,0.162751966685158,0,0.111111111111111,-1.69750693098187,0.273863077796269,"acute"
"p014_o","f","w","a",22,47.4,1,28,"rest_MR","MR",25,35,3.44,10,14.38,10,2.34,10,8.75,10,"","Prochilodus scrofa",0.980306074652198,7.90569415042095,1.20166551086398,4.93315314986267,1.31890277099991,0.0581573351104194,1.41226984752315,0.111111111111111,0.0933670765232384,0.16926844622153,"acute"
"p015_o","m","w","a",56.3404,-2.7955,1,50,"muscle","Fibre Vmax",5,15,3.7,8,3,5,3.6,5,7.1,5,"muscle length s-1","Myoxocephalus scorpius",0.565685424949238,1.56524758424985,1.11803398874989,2.01246117974981,0.679160938585205,0.0353583638852765,0.587786664902119,0.25,-0.0913742736830862,0.285358363885277,"acute"
"p015_o","m","w","a",56.3404,-2.7955,2,50,"muscle","Fibre Vmax",5,15,4.4,10,4,7,3.2,7,6.4,7,"muscle length s-1","Myoxocephalus scorpius",1.26491106406735,0.793725393319377,1.85202591774521,1.3228756555323,0.693147180559945,0.053955078125,-0.336472236621213,0.166666666666667,-1.02961941718116,0.220621744791667,"acute"
"p015_o","m","w","a",56.3404,-2.7955,1,50,"muscle","Muscle force - tetani",5,15,139.4,11,78.3,10,124.9,10,282,8,"","Myoxocephalus scorpius",48.0910594601533,49.9639870306604,64.5104642674349,7.35391052434009,0.814393653806582,0.0267619117607596,-2.17159523147984,0.126984126984127,-2.98598888528642,0.153746038744887,"acute"
"p015_o","m","w","a",56.3404,-2.7955,2,50,"muscle","Muscle force - tetani",5,15,161.7,12,74.2,9,179.4,6,266.7,7,"kNm-2","Myoxocephalus scorpius",49.1902429349561,37.5,45.5605092157671,2.64575131106459,0.396506481563273,0.0107633794624336,-2.84608624080553,0.183333333333333,-3.2425927223688,0.194096712795767,"acute"
"p015_o","m","w","a",56.3404,-2.7955,1,50,"muscle","Muscle force - twitch",5,15,72.3,12,26.2,11,80.6,11,127.4,9,"","Myoxocephalus scorpius",45.0333209967908,33.166247903554,37.1461976519805,57,0.45783309362548,0.0415509935427678,0.428189853134316,0.1125,-0.0296432404911643,0.154050993542768,"acute"
"p015_o","m","w","a",56.3404,-2.7955,2,50,"muscle","Muscle force - twitch",5,15,82.8,12,24.1,12,114.5,7,128.6,8,"kNm-2","Myoxocephalus scorpius",36.3730669589464,14.8956369450923,24.3409120617942,59.9626550446192,0.116131988809225,0.0336322832349519,0.901563393935234,0.154761904761905,0.785431405126009,0.188394187996857,"acute"
"p015_o","m","w","a",56.3404,-2.7955,1,50,"muscle","Muscle Wmax",5,15,121.1,8,33.62,5,55.3,5,206.3,5,"W kg-1","Myoxocephalus scorpius",94.1866232540481,18.9618564491982,44.7213595499958,39.1311896062463,1.31655851154892,0.137996373855785,-0.133531392624523,0.25,-1.45008990417344,0.387996373855785,"acute"
"p018_o","f","c","a",36.2,86.75,1,84,"rest_MR","MR",8,26,2.72,10,6.21,10,1.47,10,4.64,10,"light conditions were also changed","Notophthalmus viridescens",0.853814968245463,0.853814968245463,0.853814968245463,0.980306074652198,0.638584425248622,0.011789989362011,0.0767501880448984,0.0342935528120713,-0.561834237203723,0.0460835421740823,"acute"
"p022_o","f","w","a",36.07638,-94.16,1,14,"rest_MR","MR",5,10,13.8,15,19.3,15,13.3,15,14.8,15,"ul/g/h","Eurycea multiplicata",1.66538283886919,2.67235850888312,0.968245836551854,1.47173367155882,0.213726291084722,0.00405026899096354,0.83742066971637,0.285714285714286,0.623694378631647,0.289764554705249,"acute"
"p022_o","f","w","a",36.07638,-94.16,1,14,"rest_MR","MR",10,15,14.8,15,26.3,15,15.8,15,21.8,15,"ul/g/h","Eurycea multiplicata",1.47173367155882,2.59489884195897,1.47173367155882,2.47870934157275,0.643800059524244,0.00576125302617404,1.04259384726657,0.285714285714286,0.398793787742328,0.29147553874046,"acute"
"p022_o","f","w","a",36.07638,-94.16,1,14,"rest_MR","MR",15,20,21.8,15,61.9,15,47.3,15,46.5,15,"ul/g/h","Eurycea multiplicata",2.47870934157275,12.50973620825,8.13326502703558,4.37647118121438,-0.0341159658091532,0.0102467079209793,-1.23943942401026,0.285714285714286,-1.2053234582011,0.295960993635265,"acute"
"p022_o","f","w","a",36.07638,-94.16,1,14,"rest_MR","MR",20,25,46.5,15,75.2,15,54.7,15,76,15,"ul/g/h","Eurycea multiplicata",4.37647118121438,6.93264018971128,7.62977719202861,6.04185402008357,0.657739261716791,0.00687353148095955,-0.466695442976903,0.285714285714286,-1.12443470469369,0.292587817195245,"acute"
"p024_o","t","w","j",34,-112,1,21,"rest_MR","MR",6,25,6,8,44,8,14,11,52,11,"ul STPD/g/h","Ambystoma tigrinum",5.65685424949238,14.142135623731,16.583123951777,19.8997487421324,0.690624415245352,0.0390206730957393,0.0959587141020815,0.0277008310249307,-0.59466570114327,0.06672150412067,"acute"
"p024_o","t","w","j",34,-112,1,21,"rest_MR","MR",6,25,14,8,107,8,24,11,137,11,"ul STPD/g/h","Ambystoma tigrinum",5.65685424949238,28.2842712474619,13.2664991614216,53.0659966456864,0.916803734463252,0.0114729334457037,0.729628611115732,0.0277008310249307,-0.18717512334752,0.0391737644706345,"acute"
"p024_o","t","w","a",34,-112,1,21,"rest_MR","MR",6,25,12,5,63,5,17,7,86,7,"ul STPD/g/h","Ambystoma tigrinum",11.1803398874989,22.3606797749979,5.29150262212918,18.5202591774521,0.853228395893311,0.0056692612914565,0.659348930787036,0.0461680517082179,-0.193879465106276,0.0518373129996744,"acute"
"p024_o","t","w","a",34,-112,1,21,"rest_MR","MR",6,25,27,5,172,5,25,7,236,7,"ul STPD/g/h","Ambystoma tigrinum",11.1803398874989,13.4164078649987,7.93725393319377,52.9150262212918,1.18155577903022,0.00597835022094616,0.998484202571516,0.0461680517082179,-0.183071576458699,0.0521464019291641,"acute"
"p026_o","m","w","a",54.086,-4.756,1,30,"rest_MR","MR",10,20,60,18,120,18,55,18,85,18,"ml/g/h","Blennius pholis",5.09116882454314,8.48528137423857,12.7279220613579,16.9705627484771,0.435318071257845,0.00518973948354257,0.287682072451781,0.0588235294117647,-0.147635998806065,0.0640132688953073,"acute"
"p031_o","f","w","j",25.72,152.58,1,56,"rest_MR","MR",17,28,3.57,6,7.14,6,2.68,7,7.59,7,"","Elusor macrurus",0.0979795897113271,1.32272446110292,1.05830052442584,2.01077099640909,0.946377088077066,0.0266967306939638,0.583503532883995,0.137741046831956,-0.362873555193071,0.16443777752592,"acute"
"p031_o","f","w","j",25.72,152.58,1,56,"sprint","swim",17,28,0.68,6,0.79,6,0.67,7,0.79,7,"units in m/s","Elusor macrurus",0.0734846922834953,0.0734846922834953,0.0529150262212918,0.0529150262212918,0.149777484614596,0.00126610742298637,0,0.137741046831956,-0.149777484614596,0.139007154254942,"acute"
"p033_o","f","c","a",27.5,153,1,56,"sprint","swim",16,30,0.82,15,1.35,15,0.68,16,1.25,16,"units in m/s","Danio rerio",0.0774596669241483,0.0774596669241483,0.12,0.04,0.43486145151871,0.00102569733775863,-0.784723063334364,0.0340136054421769,-1.21958451485307,0.0350393027799355,"acute"
"p034_o","f","c","a",53.6,-0.5,1,96,"ATPase","ATPase",8,20,0.36,6,0.86,6,0.18,6,0.58,6,"umol Pi/mg/min","Cyprinus carpio",0.0489897948556636,0.122474487139159,0.0244948974278318,0.122474487139159,0.975059377208546,0.00730420053205978,1.34119826036175,0.138888888888889,0.366138883153205,0.146193089420949,"acute"
"p039_o","t","w","a",46.9,37.75,1,7,"sprint","run",0,10,2.05,20,8,20,0.2,20,8,20,"units in leg strokes/20 s","Halozetes marinus",0.447213595499958,0.894427190999916,0.894427190999916,0.894427190999916,3.68887945411394,1.000625,0,0.0526315789473684,-3.68887945411394,1.05325657894737,"acute"
"p039_o","t","w","a",46.9,37.75,1,7,"sprint","run",0,10,2.3,20,7.3,20,0.1,20,7.3,20,"units in leg strokes/20 s","Halozetes fulvus",0.447213595499958,0.447213595499958,0.447213595499958,0.894427190999916,4.29045944114839,1.00075060987052,0.693147180559945,0.0526315789473684,-3.59731226058845,1.05338218881789,"acute"
"p039_o","t","w","a",46.9,37.75,1,7,"sprint","run",0,10,2.5,20,8.2,20,0.2,20,8.7,20,"units in leg strokes/20 s","Podacarus auberti",0.894427190999916,0.894427190999916,0.447213595499958,0.894427190999916,3.77276093809464,0.250528471396486,0.693147180559945,0.0526315789473684,-3.07961375753469,0.303160050343854,"acute"
"p039_o","t","w","a",46.9,37.75,1,7,"sprint","run",0,10,3.2,20,12.5,20,0.2,20,11.3,20,"units in leg strokes/20 s","Halozetes belgicae",0.894427190999916,2.23606797749979,0.447213595499958,1.78885438199983,4.0342406381524,0.251253034693398,1.38629436111989,0.0526315789473684,-2.6479462770325,0.303884613640766,"acute"
"p044_o","m","w","j",18.75,146.6,1,120,"rest_MR","MR",28.5,31.5,9.22,28,8.91,28,13.76,30,11.72,30,"","Acanthochromis polyacanthus",1.64036581286005,2.48700623240072,5.97017587680631,1.69793992826602,-0.534896827854437,0.0774962692142211,-4.19120225914666,0.383141762452107,-3.65630543129222,0.460638031666328,"acute"
